tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-6050618023490751260	446751823985864740	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 40 9 183 17 6 2389 699 129 9 104 6 251 2389 699 5 65 57 18 1160	2017-4-6	0	0	Dunedin	Florida	1	0	0
-8413584893364843583	7793910828631695028	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 7 344 251 2757 5 1197 2435 20 911 1158 730 2	2017-4-5	1	0	Longmont	Colorado	1	0	0
-1077620498528678149	-2464458353468575423	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 178 106 98 17 4 44 9 22 4 2205 1667 9 3170 16 27 561 327 48 146 7067 5 25 850	2017-4-3	1	1	x	Washington	1	0	1
285156462342841304	-6708805323470922237	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 7 9860 36 32 31 842 7 14809 31 2380 276 137 18 68	2017-4-4	1	0	New York	New York	1	0	0
-114825778600121211	5982748239906456441	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 810 6 1039 13 6 424 5 175 1674 350 5430 1583 14200 41 2 3	2017-4-6	1	0	Holley	New York	1	0	1
-191836152373286707	-6658342784718682577	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12294 111 82 25 2165 48 3743 13 5409 193 558 5748 2	2017-3-31	0	0	London	England	0	0	0
-3985462898422716501	-3593685287159143930	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 983 8174 102 6 24 191 50 9 65 17 205 21 6 1202 216 452 2466 16 4 1314 171 14 2	2017-4-7	1	1	London	England	0	0	1
689700581599302475	-2531113044094833896	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 497 5 4136 2464 7446 8 7446 64 145 1531 19 754 12	2017-4-2	0	0	North Port	Florida	1	0	0
-353662282069672491	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2721	2015-2-11	1	1	Portland	Oregon	1	0	0
5280854843740884324	-5984964634238372139	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 37 22 31 55 782 2130 111 3 3 336 14 2	2017-3-31	1	1	Bandung	West Java	0	0	0
226549531503161464	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 1 8 575 168 55 205 39 4 5039 10 1307 63 8113 1651	2015-5-11	1	1	Portland	Oregon	1	0	0
-8085566245590613382	-8495265276144036724	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 744 5 219 20 7100 672 12 5593 8 190 1548 1198 4 9133 6006 18 47 36 379 60 6724 5 452	2017-4-5	1	1	Camberley	South East	0	0	0
3119655670366254215	-7409809716521511106	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2197 385 1806 3821 26 5 5369 453 6 647 2746	2017-3-31	0	0	Independence	Kansas	1	0	1
-3633370989515925674	6741723387150721415	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7617 260 1672 2 1 3	2017-3-31	0	1	Atlanta	Georgia	1	1	1
-7503166889217832542	-683864523600601305	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 11646 7 160 7 168 996 9 136 33 4017 7847	2017-4-1	0	1	Klang	Selangor	0	1	0
-5084352174305089064	-2625047278618858255	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1796 8 6 806 10 4 4806 29 4 1860 10 20 1835 2	2017-4-5	1	0	Barry	Wales	0	0	0
2005326491808945322	-3313930333081717597	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 974 6 377 678 21 20 159 294 19 834 8 7 49 87 153 161 101 19 46 209 179 816 10499	2017-4-3	0	1	Hammond	Louisiana	1	0	0
-3752087548437618731	3358733291782243033	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1867 7 402 1 31 133 58 8 71 378 145 379 6 2442 10 1558 611 328 14 2	2017-3-30	1	0	x	British Columbia	0	0	0
-5500531954694146562	-3127367086641351573	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 161 136 148 17 1446 63 449 4612 176 194 77 13 23 63 9 101	2017-4-8	1	0	Fort Worth	Texas	1	1	0
-3546704149529441511	1490266619906002758	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 28 139 18 5205 7 65 20 435 8 7 562 370 6 176 13 1296 17 2269 370 14 2	2017-4-5	0	0	Chicago	Illinois	1	0	0
3556800235378076106	7576942491983727329	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 361 210 9 13 4 275 841 5 30 9 95 8 211 5 93 18 739 27 67 10389 14 2	2017-4-1	1	1	Chicago	Illinois	1	1	0
-7717631694421029221	-7683450982301782509	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 732 11 121 16 3	2015-3-2	1	1	x	Victoria	0	0	0
6200990947068638258	-710870922865255219	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 328 461 1077 4261 1 227 53 92 5682 12700 9071 2147 1349 8028 2147 10995 5267 2	2017-4-8	0	1	x	North Carolina	1	1	0
2291969604330501361	200305654887159812	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 45 11 18 21 184 8 24 21 20 4381 2	2017-4-3	0	1	New York	New York	1	1	1
-4415871167361842909	-4277855275368684399	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 1328 19 172 636 487 4 2609 790 35 7 32 79 20 252 8426 726 535 400 491 112 2	2017-4-8	1	0	San Antonio	Texas	1	0	0
-4756391822203447972	-4381905950779070371	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 31 436 28 224 3232 479 1030 7 33 8 2	2017-4-7	1	0	x	x	0	0	1
-3963564762435517954	3074471499614471770	0 0 0 0 0 0 0 0 0 0 0 0 12 29 31 96 52 43 539 5 1141 4 254 8 7 935 9 26 7 30 101 12 75 9712 438 13 6 94 358 1920	2017-4-8	1	1	x	Texas	1	0	0
1202510537574048280	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2199 276 25 77 13 6 240 12 3548 28 7 407 106 65 4 1023 17 146	2015-5-9	1	1	Portland	Oregon	1	0	0
6044063745610055040	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 63 51 26 6025 5 517 6027 100 7 1864 4 3878 10724 8 18 1737	2015-2-9	1	1	Portland	Oregon	1	0	0
-4868652417478552066	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2	2015-3-7	1	1	Portland	Oregon	1	0	0
5373738595873813185	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 7293 548 33 38 551 34 839 1066 19 21 54 458 587 701 5199 507 4291 2203	2015-5-5	1	1	Portland	Oregon	1	0	0
-8815780237190491653	6595157905821535813	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 7 88 3199 2454 8 791 7 61 219 12 16 4 642 138 28 30 5 25 206 3868 21 18	2017-3-30	0	0	x	England	0	0	0
-8782943469532399398	-8846387606104355061	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1113 3059 236 27 8133 97 1247 59 14 2	2017-4-3	1	1	x	Florida	1	1	0
8321545331950127990	139662091249862882	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 368 158 67 161 4475 6 1076 132 4475 95 12 6 1960 37 22 801 26 48 6 302 28 6436 14 2	2017-4-5	1	0	x	Metro Manila	0	0	0
7873171311908525647	2272632922531880329	0 0 0 0 0 0 0 0 0 0 0 15 1 92 40 102 20 3793 149 171 504 316 6 6387 17 706 25 243 20 417 9 49 104 5 65 96 98 103 430 14	2017-4-8	1	1	New York	New York	1	1	1
7707920763766154846	6337633732403224127	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13729 628 60 357 113 108 10 23 8 385 163 1796 18 5 23 179 550	2017-4-2	1	1	x	Illinois	1	1	1
-4687427401235001852	-3416402585303328202	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 4 2168 699 55 9 1179 27 7598 35 8 1927 392 12 4 252 285 3	2017-4-1	1	0	Santa Rosa	Calabarzon	0	0	1
-3668062139582087586	-8277607879663445389	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 139 56 176 17 4762 23 5 50 18 115 33 12 184 311 52 93 18 40 81 263 325 373	2017-4-5	0	1	Boylston	Massachusetts	1	0	0
1455205537360158035	-533726791000724942	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3244 116 2767 4086 7 6324 1 13 75 916 12 4 741 13740 3852 9654 1017 3	2017-4-5	1	0	Minneapolis	Minnesota	1	0	0
-6754324112955553832	400490534747526559	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 109 1467 7 190 43 5 76 5 4 255 6203 1400 200 311 797 57 288 444 17 39	2017-4-3	1	1	Tullahoma	Tennessee	1	0	0
6545518833667357967	-5246612555267817076	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 37 30 34 4 24 279 2	2017-3-31	0	0	x	x	0	0	1
6248680004060457273	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1057 9 65 40 10839 61 137 1838 17 321 10839 20 3115 22 2238	2015-2-19	1	1	Portland	Oregon	1	0	0
-6932643911291396052	-587513426167388616	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5630 8 12 4 3071 8561 1023 3 11 390 5 9 9699 185 123 103 8 673 2	2017-3-30	0	0	Memphis	TN	1	0	0
-2281147493641040566	-764488681132492411	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 149 7 97 291 5 271 86 12987 12 20 8933 7 25 31 24 7721 21 259 1472	2017-4-7	1	1	Sienna Plantation	Texas	1	1	1
-1335831362980685420	-7046437390178095548	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 7 32 317 43 20 1583 5644 3660 515 229 1058 16 6 114 113 3407 76 47 21 294 3190 14	2017-4-3	1	1	x	x	0	1	1
-4800833599876532287	-3350004715335247630	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 136 29 19 11740 24 395 2	2017-4-3	1	1	London	England	0	0	1
-7585515753633246217	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 213 11 2228 48 127 8 70 101 6249 5983 56 10 20 294 2	2015-5-17	1	1	Portland	Oregon	1	0	0
-5888216749818260884	-3145735825336791034	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 3922 3388 5 75 646 10 3326 9411 3	2015-3-12	1	1	x	x	0	0	1
-8213065895236493857	2846505143732125703	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9628 321 6496 261 124 978 432 8 1211 23 107 28 95 33 38 32 690 6 141 204 569 174 16	2017-4-6	0	0	Nairobi	Nairobi County	0	1	0
874592180632481592	6012464841889118887	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 181 20 24 197 813 4 127 35 50 348 24 346 49 93 89 1622 642 8 868 6105 14 2	2017-4-2	0	0	Minneapolis	Minnesota	1	0	1
-8083897020746421928	-5175340191161959127	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 7315 29 3 6710 6584 3 5974 2	2017-4-3	0	0	Beckley	West Virginia	1	0	0
-6672801070781537727	1128446270626460656	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 57 11 209 17 846 29 173 131 968 218 29 227 322 463 2	2017-4-6	0	0	x	x	1	0	0
-7262266534665566534	-6298194389549428133	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 27 4381 39 957 40 9 190 13221 27 8399 68 68 68 4133	2017-4-2	1	0	Los Angeles	California	1	1	1
2482491706339447761	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11797 23 8 3 2	2015-5-2	1	1	Portland	Oregon	1	0	0
-5254509549683438723	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8621 6911 8 139 26 45 2716 11 2982 46	2015-2-20	1	1	Portland	Oregon	1	0	0
7897853787853426060	8147765244957670353	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2611 17 130 1656 152 375 1492 49 14646 707 334 165 495 3 3 3 3 2	2017-3-30	0	0	Jaipur	Rajasthan	0	1	0
7280602124723301601	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2602 299 443 5 1258	2015-3-12	1	1	Portland	Oregon	1	0	0
-311942409348881255	-2185387828541423496	0 0 0 0 0 0 0 0 0 0 0 0 0 18 11 121 5 25 556 48 230 55 11207 70 5 293 18 34 13 7516 48 6 7682 138 96 10807 2622 90 12819 3	2017-4-3	1	1	New York	New York	1	1	0
-4192760832038827911	-1143955852301120312	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8 367 64 22 13328 61 130 790 37 1037 13 8400 9164 48 8930	2017-4-7	0	0	Moon	Pennsylvania	1	0	1
-3375333104183654774	2259226536647186100	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3390 364 262 2100 16 4 1919 63 772 355 4501 61 525 74 40 7 145 5886 1416 758 1649	2017-4-7	1	1	Kuala Lumpur	Federal Territory of Kuala Lumpur	0	1	0
-5527726609246291878	1235929794931466062	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 228 621 1907 5 144 27 651 85 1178 9 171 44 13 1401 2	2017-3-31	1	1	x	Brussels	0	1	0
-3893539383838384017	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 202 4 2420 10 4426 13 13031 16 1161 62 253 29 8 1028 8152 2040 4712 45 67 5 508 5 2182	2015-2-19	1	1	Portland	Oregon	1	0	0
8242564167272957965	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3610 240 3561 20 3407 2	2015-2-11	1	1	Portland	Oregon	1	0	0
-1117302024044060312	4926862304955734550	0 0 0 0 0 0 0 0 0 0 742 5 1454 12 34 10 118 1582 20 53 185 53 11 1360 42 6 1208 53 138 53 70 101 4 435 350 576 6271 6 1870 67	2015-2-12	1	1	Portland	Oregon	1	0	0
7504532537822145897	8062916800269890699	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3415 696 40 102 3905 18 82 25 9095 13 9 5 2729 38 22 839 12 4 2117 193 1192	2017-4-3	0	0	Joplin	Missouri	1	1	0
8592468087686089695	5968088912584345728	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 2066 188 24	2017-4-4	1	1	Lawrence	Massachusetts	1	1	1
-247834585045282406	861251553633199119	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 17 136 9 996 4 1338 2872 6085 1104 198 809 4310 40 58 277 6 508 16 75 2	2017-4-6	0	0	East Rochester	New York	1	1	0
255881043801446023	-6403588771512436346	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 233 60 11504 10 84 91 468 144 23 6 1510 213 2 2	2017-4-3	0	0	x	x	0	1	0
4832232293017727486	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 36 426 1751 9298 21 1751 10031	2015-2-12	1	1	Portland	Oregon	1	0	0
1003559099298638607	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 38 155 50 19 258 11845 69 2437 88 10 80 1470	2015-5-16	1	1	Portland	Oregon	1	0	0
375020756299769514	-5366600096842338311	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 2420 46 6 408 58 17 70 26 13 6 288 444 1845 5 87 8 1422 4368 13 6 1076 10	2017-4-4	0	0	Grand Canyon Village	Arizona	1	0	0
-4602988756834263788	-3728650243711023237	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10522 4178 21 27 294 175 60 3954 6925 42 1 3 3 2	2017-4-5	1	1	Middlesboro	Kentucky	1	0	1
-2306831381912282282	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 11750 34 484 11750 34 236 1530 1149 365 290 25 158	2015-2-8	1	1	Portland	Oregon	1	0	0
9019765922967597971	3771131170627333748	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 737 2584 5689 25 24 23 35 10415 179 179 179 1130 732 36 5315 50	2017-4-7	1	1	Miami	Florida	1	1	1
1686034147048417900	-8741006707680780922	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 11 54 1215 654 29 24 2708 6 6183 163 18	2017-4-7	1	0	Washington	District of Columbia	1	1	1
6537600320850208754	-8395340017100572707	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 84 91 67 5 163 1953 31 437 269 3648 330 924 16 9537 37 65 246 46 2	2017-4-6	0	0	x	x	0	0	0
1003902589000129663	3327519773832011145	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 38 2566 1 53 91 3061 1600 5 17 366 502 502 502 532 283 22 2014 142 16 3	2017-4-4	0	0	Johannesburg	Gauteng	0	1	0
4658373962436243222	-5043033450727456842	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 48 40 9 22 1852 435 6 3661 85 8 9 6558 44 13 1321 2	2017-4-2	1	1	x	Scotland	0	0	0
8752372432635025503	-7589819977155365259	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 188 6 710 113 2910 55 7 33 9	2017-4-3	1	1	Hell	Michigan	1	0	1
-5935580873424740598	-6565067021064879047	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 34 7601 22 28 214 23 223 527 4 701 1655 10 3196 2148 11 369 41 86 335 9852	2017-4-8	1	1	Ottawa	Ontario	0	0	0
1737506308238302893	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 1 1 1 1 1 2	2015-2-15	1	0	Independence	Kansas	1	0	1
-8438878531803106954	282434612581847457	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 12 6997 5 1 58 5393 71 924 138 6 699 362 14 2	2017-4-7	0	0	Hudson	New York	1	0	0
-6666589750886067183	3624052184322234667	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 153 101 767 5 83 4 245 17 579 318 161 298 7 505 2702 6098 579 318 6 393 2467 444 12	2017-4-3	0	0	x	England	0	0	0
7796519021620318568	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2300 5985 16 178 332 11 260 3610 1566 8597 14777 321	2015-2-12	1	1	Portland	Oregon	1	0	0
-801186125641703560	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 31 133 13031	2015-3-8	1	1	Portland	Oregon	1	0	0
7759329285575043285	6030181107572702123	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 252 4 22 1310 2384 8 4 136 33 8391 6977 7407 7430 202 4 792 3	2017-3-31	0	0	Los Angeles	California	1	1	1
6480392705140033928	-2562917626653664517	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1015 126 433 7 79 44 7 280 287 46 12566 5 1798 279 13 255 56 16 14 2	2017-3-31	0	0	Eastbourne	England	0	0	0
3955902088046452527	6925962659695575877	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5677 502 2368 410 5 66 529 41 3 16 3 2	2017-3-31	0	1	Charlotte	North Carolina	1	1	1
6618475125040893779	-1539079259165311250	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 4 4697 1006 2305 484 5148 2575 88 11 251	2017-4-4	0	0	x	x	0	0	0
-5472334622578434004	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 283 79 5 25 5208 49 65 57 37 87 19 11 9882	2015-5-5	1	1	Portland	Oregon	1	0	0
-7902628384087558198	8506247090164210186	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 57 46 38 24 2167 2223 652 5 245 2223 652 2	2017-4-8	1	1	x	Kentucky	1	0	1
-2066813620914583399	2963429508242757818	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 115 21 283 33 7 155 25 468 6716 13 862 109 26 214 9 530 23 6 3056	2017-4-6	1	1	New York	New York	1	1	0
-3923443396111636467	-8323676226721785477	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 130 1476 5 8665 23 21 27 3499 8 9915 5 187 59 7 88 9 7397 384 610 23 408 4341	2017-4-1	1	0	Independence	Kansas	1	0	0
-7630497354512897964	-2114804603198995166	0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 120 120 120 9 329 64 1414 18 21 3508 283 354 46 139 27 3806 296 196 22 27 5445 55 37 34 14	2017-3-31	0	1	Brookfield	Wisconsin	1	1	1
3785205887713003143	-8435485389875304571	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 160 893 462 634 4721 35 259 45 4 126 1444 12 6488 132 18 11 67 5 183 18 6 80	2017-3-31	0	0	Cape Town	Western Cape	0	1	0
-5403002912193464899	8367601163209071313	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 174 47 8 2118 21 3 19 694 13 69 1901 1901 3286 3542 80 1901 1901 438 144 14 2	2017-3-31	0	0	Independence	Kansas	1	1	1
-4860648937340397132	4123750085258686469	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 163 24 3797 16 2662	2017-3-30	1	1	Independence	Kansas	1	1	1
-6573182235800301231	4749307621763669251	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10574 2681 1267 21 66 9858 2229 5780 2 2	2017-4-5	0	1	x	Punjab	0	1	1
-8131389674439738179	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 64 6891 45 62	2015-3-13	1	0	Independence	Kansas	1	0	0
-3225233271291376241	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 7 49 87 36 121 5 25 639 5 1135 31 40 9 155 376 5 244 17 82 25 478	2015-3-4	1	1	Portland	Oregon	1	0	0
4014806044935180360	-7984685803202452987	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 55 9 145 46 5 43 6 8 9 389 27 2930 223 27 531 509 17 976 466 839	2017-3-31	1	1	x	North Carolina	1	1	0
-716311819921228513	-4854031636755892096	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1168 4659 218 2802 4738 3594 21 2338 4021 328 5312 250 371 6280	2017-4-2	0	0	x	Tokyo	0	1	0
-6818577037861284441	1958067319997292071	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6701 11855 17 1140 39 32 784 1154 13 368 4 1044 67 161 7 2833 21 14 2	2017-4-8	0	0	Donalsonville	Georgia	1	1	0
7732395809025928517	5386384343131439074	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 204 39 11427 2930 39 12 2960 7 2132 75 438 5842 18 350 1865 5 352 33 19 5682 176 515 4265 14 2	2017-4-8	1	1	x	California	1	1	0
-581297413907734420	-2864994005222074414	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 454 425 33 5 1602 303	2015-3-11	1	1	x	New Hampshire	1	0	0
2505254369650420213	1012148648623214122	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 624 224 12 1079 2116 794 731 43 27 150 2048 2 2	2017-4-8	1	1	x	England	0	0	1
-7007767709050880770	-8379316595496554699	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 474 7 104 12419 26 13799 8 11970 252 9 663 2008 3 408 337	2017-4-1	1	1	New York	New York	1	0	0
-3198686511561276734	-2183234337698484582	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 12199 299 33 56 2021 6447 17 70 101 12 4 115 288 18 2075 25 94 3	2015-3-11	1	1	x	New South Wales	0	0	0
-8706567402980071917	5249019217546464314	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 227 55 2232 21 27 781 50 9 6222 74 5 223 9 4 536 5294 37 83 16 2965	2017-4-1	1	1	x	x	0	1	0
-8976330142318292923	-949394895004254440	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 159 1035 13 1030 531 219 5 673 371 13 34 2323 12 69 837 2 2 3	2017-4-5	1	0	Carthage	Missouri	1	1	0
